ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type,event_cost,cumulative_cost
confirm_o-991864,2024-03-01 09:29:10+00:00,confirm order,o-991864,,,2797.09,orders,1,1
confirm_o-991866,2024-03-01 10:03:35+00:00,confirm order,o-991866,,,1923.73,orders,1,1
place_o-991869,2024-03-01 10:52:44+00:00,place order,o-991869,,,1117.61,orders,0,0
pay_o-991850,2024-03-01 11:31:33+00:00,pay order,o-991850,,,3362.83,orders,1,2
pay_o-991664,2024-03-01 11:46:56+00:00,pay order,o-991664,,,903.06,orders,1,4
pay_o-991688,2024-03-01 12:16:23+00:00,pay order,o-991688,,,1169.46,orders,1,4
pay_o-991836,2024-03-01 13:01:15+00:00,pay order,o-991836,,,333.8,orders,1,2
place_o-991870,2024-03-01 13:03:33+00:00,place order,o-991870,,,1400.45,orders,0,0
confirm_o-991865,2024-03-01 13:18:19+00:00,confirm order,o-991865,,,934.9,orders,1,1
reminder_o-991487_482,2024-03-01 14:24:13+00:00,payment reminder,o-991487,,,3575.9,orders,2,7
place_o-991871,2024-03-01 14:25:12+00:00,place order,o-991871,,,742.77,orders,0,0
pay_o-991729,2024-03-01 14:46:21+00:00,pay order,o-991729,,,2348.03,orders,1,4
place_o-991872,2024-03-01 16:08:29+00:00,place order,o-991872,,,1546.61,orders,0,0
pay_o-991777,2024-03-01 16:43:44+00:00,pay order,o-991777,,,439.86,orders,1,2
place_o-991873,2024-03-01 17:35:04+00:00,place order,o-991873,,,623.76,orders,0,0
place_o-991874,2024-03-01 19:28:14+00:00,place order,o-991874,,,883.03,orders,0,0
pay_o-991829,2024-03-01 19:38:00+00:00,pay order,o-991829,,,11173.41,orders,1,2
place_o-991875,2024-03-01 22:32:39+00:00,place order,o-991875,,,2488.31,orders,0,0
reminder_o-991626_483,2024-03-02 11:37:35+00:00,payment reminder,o-991626,,,2576.67,orders,2,5
reminder_o-991633_484,2024-03-02 15:20:18+00:00,payment reminder,o-991633,,,2477.8,orders,2,5
place_o-991876,2024-03-02 17:58:50+00:00,place order,o-991876,,,781.69,orders,0,0
place_o-991877,2024-03-03 18:34:37+00:00,place order,o-991877,,,323.17,orders,0,0
confirm_o-991868,2024-03-04 08:18:14+00:00,confirm order,o-991868,,,569.55,orders,1,1
place_o-991878,2024-03-04 09:04:31+00:00,place order,o-991878,,,993.83,orders,0,0
reminder_o-991757_485,2024-03-04 09:08:11+00:00,payment reminder,o-991757,,,1189.49,orders,2,3
confirm_o-991873,2024-03-04 09:31:28+00:00,confirm order,o-991873,,,623.76,orders,1,1
confirm_o-991878,2024-03-04 09:40:39+00:00,confirm order,o-991878,,,993.83,orders,1,1
place_o-991879,2024-03-04 10:27:08+00:00,place order,o-991879,,,3637.43,orders,0,0
confirm_o-991879,2024-03-04 10:47:03+00:00,confirm order,o-991879,,,3637.43,orders,1,1
confirm_o-991877,2024-03-04 10:55:45+00:00,confirm order,o-991877,,,323.17,orders,1,1
pay_o-991865,2024-03-04 10:57:54+00:00,pay order,o-991865,,,934.9,orders,1,2
confirm_o-991870,2024-03-04 11:05:55+00:00,confirm order,o-991870,,,1400.45,orders,1,1
confirm_o-991872,2024-03-04 11:19:10+00:00,confirm order,o-991872,,,1546.61,orders,1,1
confirm_o-991869,2024-03-04 11:40:51+00:00,confirm order,o-991869,,,1117.61,orders,1,1
place_o-991880,2024-03-04 12:12:22+00:00,place order,o-991880,,,3633.9,orders,0,0
reminder_o-991759_486,2024-03-04 12:18:09+00:00,payment reminder,o-991759,,,1016.23,orders,2,3
confirm_o-991880,2024-03-04 12:50:00+00:00,confirm order,o-991880,,,3633.9,orders,1,1
pay_o-991817,2024-03-04 13:06:38+00:00,pay order,o-991817,,,740.45,orders,1,2
place_o-991881,2024-03-04 13:42:49+00:00,place order,o-991881,,,1794.09,orders,0,0
pay_o-991785,2024-03-04 14:07:59+00:00,pay order,o-991785,,,264.27,orders,1,2
confirm_o-991875,2024-03-04 14:47:38+00:00,confirm order,o-991875,,,2488.31,orders,1,1
pay_o-991626,2024-03-04 15:03:18+00:00,pay order,o-991626,,,2576.67,orders,1,6
confirm_o-991867,2024-03-04 15:05:15+00:00,confirm order,o-991867,,,462.29,orders,1,1
confirm_o-991881,2024-03-04 15:14:08+00:00,confirm order,o-991881,,,1794.09,orders,1,1
reminder_o-991747_487,2024-03-04 15:42:34+00:00,payment reminder,o-991747,,,4341.06,orders,2,3
place_o-991882,2024-03-04 15:43:44+00:00,place order,o-991882,,,5098.91,orders,0,0
confirm_o-991876,2024-03-04 16:36:01+00:00,confirm order,o-991876,,,781.69,orders,1,1
pay_o-991864,2024-03-04 16:43:54+00:00,pay order,o-991864,,,2797.09,orders,1,2
reminder_o-991765_488,2024-03-04 16:44:20+00:00,payment reminder,o-991765,,,588.41,orders,2,3
place_o-991883,2024-03-04 17:45:34+00:00,place order,o-991883,,,2841.88,orders,0,0
pay_o-991834,2024-03-04 18:33:09+00:00,pay order,o-991834,,,1652.68,orders,1,2
place_o-991884,2024-03-04 19:52:53+00:00,place order,o-991884,,,1941.45,orders,0,0
confirm_o-991884,2024-03-04 19:55:17+00:00,confirm order,o-991884,,,1941.45,orders,1,1
place_o-991885,2024-03-04 23:21:57+00:00,place order,o-991885,,,1370.9,orders,0,0
pay_o-991884,2024-03-05 09:03:11+00:00,pay order,o-991884,,,1941.45,orders,1,2
place_o-991886,2024-03-05 09:14:32+00:00,place order,o-991886,,,2889.0,orders,0,0
confirm_o-991874,2024-03-05 10:40:58+00:00,confirm order,o-991874,,,883.03,orders,1,1
place_o-991887,2024-03-05 10:47:10+00:00,place order,o-991887,,,193.56,orders,0,0
reminder_o-991769_489,2024-03-05 11:06:51+00:00,payment reminder,o-991769,,,99.28,orders,2,3
confirm_o-991882,2024-03-05 12:51:02+00:00,confirm order,o-991882,,,5098.91,orders,1,1
place_o-991888,2024-03-05 12:52:25+00:00,place order,o-991888,,,2336.25,orders,0,0
pay_o-991862,2024-03-05 14:53:12+00:00,pay order,o-991862,,,3301.49,orders,1,2
place_o-991889,2024-03-05 15:02:56+00:00,place order,o-991889,,,687.41,orders,0,0
pay_o-991869,2024-03-05 15:35:15+00:00,pay order,o-991869,,,1117.61,orders,1,2
confirm_o-991887,2024-03-05 15:43:43+00:00,confirm order,o-991887,,,193.56,orders,1,1
confirm_o-991888,2024-03-05 16:09:41+00:00,confirm order,o-991888,,,2336.25,orders,1,1
place_o-991890,2024-03-05 16:23:57+00:00,place order,o-991890,,,1494.71,orders,0,0
pay_o-991618,2024-03-05 16:24:04+00:00,pay order,o-991618,,,3914.28,orders,1,6
confirm_o-991871,2024-03-05 16:28:33+00:00,confirm order,o-991871,,,742.77,orders,1,1
pay_o-991873,2024-03-05 17:38:05+00:00,pay order,o-991873,,,623.76,orders,1,2
pay_o-991716,2024-03-05 17:59:17+00:00,pay order,o-991716,,,4128.91,orders,1,4
place_o-991891,2024-03-05 18:06:00+00:00,place order,o-991891,,,4681.65,orders,0,0
pay_o-991728,2024-03-05 18:16:56+00:00,pay order,o-991728,,,1406.34,orders,1,4
confirm_o-991889,2024-03-05 18:54:01+00:00,confirm order,o-991889,,,687.41,orders,1,1
confirm_o-991886,2024-03-05 19:42:22+00:00,confirm order,o-991886,,,2889.0,orders,1,1
confirm_o-991890,2024-03-05 19:49:54+00:00,confirm order,o-991890,,,1494.71,orders,1,1
place_o-991892,2024-03-05 19:54:11+00:00,place order,o-991892,,,4046.41,orders,0,0
place_o-991893,2024-03-05 23:24:34+00:00,place order,o-991893,,,1294.37,orders,0,0
pay_o-991730,2024-03-06 08:33:57+00:00,pay order,o-991730,,,695.64,orders,1,4
pay_o-991757,2024-03-06 08:50:14+00:00,pay order,o-991757,,,1189.49,orders,1,4
pay_o-991877,2024-03-06 09:02:03+00:00,pay order,o-991877,,,323.17,orders,1,2
place_o-991894,2024-03-06 09:17:40+00:00,place order,o-991894,,,5188.48,orders,0,0
confirm_o-991883,2024-03-06 09:26:33+00:00,confirm order,o-991883,,,2841.88,orders,1,1
pay_o-991889,2024-03-06 10:47:46+00:00,pay order,o-991889,,,687.41,orders,1,2
place_o-991895,2024-03-06 10:53:25+00:00,place order,o-991895,,,3407.57,orders,0,0
pay_o-991844,2024-03-06 11:28:23+00:00,pay order,o-991844,,,722.76,orders,1,2
confirm_o-991893,2024-03-06 12:12:14+00:00,confirm order,o-991893,,,1294.37,orders,1,1
confirm_o-991892,2024-03-06 12:53:22+00:00,confirm order,o-991892,,,4046.41,orders,1,1
place_o-991896,2024-03-06 13:04:56+00:00,place order,o-991896,,,240.69,orders,0,0
confirm_o-991894,2024-03-06 14:20:17+00:00,confirm order,o-991894,,,5188.48,orders,1,1
place_o-991897,2024-03-06 14:27:58+00:00,place order,o-991897,,,534.2,orders,0,0
pay_o-991845,2024-03-06 14:33:47+00:00,pay order,o-991845,,,3484.23,orders,1,2
pay_o-991831,2024-03-06 15:28:00+00:00,pay order,o-991831,,,2099.37,orders,1,2
pay_o-991782,2024-03-06 15:59:41+00:00,pay order,o-991782,,,588.41,orders,1,2
reminder_o-991770_490,2024-03-06 16:01:59+00:00,payment reminder,o-991770,,,675.57,orders,2,3
place_o-991898,2024-03-06 16:14:01+00:00,place order,o-991898,,,2715.77,orders,0,0
confirm_o-991895,2024-03-06 16:19:13+00:00,confirm order,o-991895,,,3407.57,orders,1,1
confirm_o-991898,2024-03-06 17:14:27+00:00,confirm order,o-991898,,,2715.77,orders,1,1
reminder_o-991659_491,2024-03-06 17:25:50+00:00,payment reminder,o-991659,,,443.33,orders,2,5
place_o-991899,2024-03-06 17:46:08+00:00,place order,o-991899,,,2496.55,orders,0,0
place_o-991900,2024-03-06 19:54:35+00:00,place order,o-991900,,,2713.44,orders,0,0
place_o-991901,2024-03-06 23:25:21+00:00,place order,o-991901,,,601.36,orders,0,0
pay_o-991888,2024-03-07 08:10:57+00:00,pay order,o-991888,,,2336.25,orders,1,2
pay_o-991759,2024-03-07 08:41:25+00:00,pay order,o-991759,,,1016.23,orders,1,4
confirm_o-991885,2024-03-07 09:01:08+00:00,confirm order,o-991885,,,1370.9,orders,1,1
place_o-991902,2024-03-07 09:18:37+00:00,place order,o-991902,,,3987.48,orders,0,0
pay_o-991830,2024-03-07 10:15:03+00:00,pay order,o-991830,,,1016.22,orders,1,2
reminder_o-991779_492,2024-03-07 10:45:58+00:00,payment reminder,o-991779,,,887.75,orders,2,3
place_o-991903,2024-03-07 10:55:20+00:00,place order,o-991903,,,1269.65,orders,0,0
pay_o-991893,2024-03-07 11:25:51+00:00,pay order,o-991893,,,1294.37,orders,1,2
pay_o-991633,2024-03-07 11:57:40+00:00,pay order,o-991633,,,2477.8,orders,1,6
pay_o-991885,2024-03-07 11:59:22+00:00,pay order,o-991885,,,1370.9,orders,1,2
confirm_o-991903,2024-03-07 12:22:27+00:00,confirm order,o-991903,,,1269.65,orders,1,1
place_o-991904,2024-03-07 13:08:45+00:00,place order,o-991904,,,2324.45,orders,0,0
confirm_o-991901,2024-03-07 13:14:15+00:00,confirm order,o-991901,,,601.36,orders,1,1
pay_o-991747,2024-03-07 14:27:33+00:00,pay order,o-991747,,,4341.06,orders,1,4
place_o-991905,2024-03-07 14:35:36+00:00,place order,o-991905,,,569.55,orders,0,0
confirm_o-991897,2024-03-07 14:38:26+00:00,confirm order,o-991897,,,534.2,orders,1,1
pay_o-991860,2024-03-07 15:34:16+00:00,pay order,o-991860,,,10424.97,orders,1,2
reminder_o-991786_493,2024-03-07 16:24:22+00:00,payment reminder,o-991786,,,311.4,orders,2,3
place_o-991906,2024-03-07 16:29:17+00:00,place order,o-991906,,,5453.67,orders,0,0
pay_o-991892,2024-03-07 17:06:57+00:00,pay order,o-991892,,,4046.41,orders,1,2
pay_o-991799,2024-03-07 17:07:29+00:00,pay order,o-991799,,,1861.29,orders,1,2
pay_o-991832,2024-03-07 17:13:33+00:00,pay order,o-991832,,,1617.31,orders,1,2
pay_o-991886,2024-03-07 17:24:52+00:00,pay order,o-991886,,,2889.0,orders,1,2
confirm_o-991899,2024-03-07 17:56:33+00:00,confirm order,o-991899,,,2496.55,orders,1,1
place_o-991907,2024-03-07 18:16:40+00:00,place order,o-991907,,,6368.26,orders,0,0
pay_o-991903,2024-03-07 19:25:37+00:00,pay order,o-991903,,,1269.65,orders,1,2
confirm_o-991900,2024-03-07 19:34:15+00:00,confirm order,o-991900,,,2713.44,orders,1,1
pay_o-991856,2024-03-07 19:34:17+00:00,pay order,o-991856,,,5418.33,orders,1,2
place_o-991908,2024-03-07 20:26:11+00:00,place order,o-991908,,,2075.75,orders,0,0
place_o-991909,2024-03-07 23:38:03+00:00,place order,o-991909,,,4278.62,orders,0,0
pay_o-991853,2024-03-08 08:50:00+00:00,pay order,o-991853,,,1412.25,orders,1,2
place_o-991910,2024-03-08 09:33:51+00:00,place order,o-991910,,,1369.81,orders,0,0
confirm_o-991907,2024-03-08 09:49:56+00:00,confirm order,o-991907,,,6368.26,orders,1,1
confirm_o-991902,2024-03-08 10:29:40+00:00,confirm order,o-991902,,,3987.48,orders,1,1
confirm_o-991896,2024-03-08 10:41:20+00:00,confirm order,o-991896,,,240.69,orders,1,1
pay_o-991875,2024-03-08 10:56:54+00:00,pay order,o-991875,,,2488.31,orders,1,2
pay_o-991769,2024-03-08 11:14:23+00:00,pay order,o-991769,,,99.28,orders,1,4
place_o-991911,2024-03-08 11:25:47+00:00,place order,o-991911,,,3281.47,orders,0,0
confirm_o-991911,2024-03-08 11:33:35+00:00,confirm order,o-991911,,,3281.47,orders,1,1
pay_o-991861,2024-03-08 11:50:25+00:00,pay order,o-991861,,,1363.93,orders,1,2
pay_o-991765,2024-03-08 12:02:36+00:00,pay order,o-991765,,,588.41,orders,1,4
confirm_o-991904,2024-03-08 12:39:08+00:00,confirm order,o-991904,,,2324.45,orders,1,1
place_o-991912,2024-03-08 13:09:40+00:00,place order,o-991912,,,6474.3,orders,0,0
confirm_o-991891,2024-03-08 13:55:28+00:00,confirm order,o-991891,,,4681.65,orders,1,1
place_o-991913,2024-03-08 14:37:26+00:00,place order,o-991913,,,824.11,orders,0,0
confirm_o-991909,2024-03-08 14:38:09+00:00,confirm order,o-991909,,,4278.62,orders,1,1
confirm_o-991912,2024-03-08 15:20:26+00:00,confirm order,o-991912,,,6474.3,orders,1,1
pay_o-991868,2024-03-08 16:04:29+00:00,pay order,o-991868,,,569.55,orders,1,2
place_o-991914,2024-03-08 16:32:57+00:00,place order,o-991914,,,2230.18,orders,0,0
confirm_o-991908,2024-03-08 17:14:58+00:00,confirm order,o-991908,,,2075.75,orders,1,1
pay_o-991895,2024-03-08 17:15:39+00:00,pay order,o-991895,,,3407.57,orders,1,2
confirm_o-991906,2024-03-08 18:07:50+00:00,confirm order,o-991906,,,5453.67,orders,1,1
pay_o-991852,2024-03-08 18:11:42+00:00,pay order,o-991852,,,1448.76,orders,1,2
place_o-991915,2024-03-08 18:24:00+00:00,place order,o-991915,,,5058.78,orders,0,0
place_o-991916,2024-03-08 20:48:11+00:00,place order,o-991916,,,5517.32,orders,0,0
place_o-991917,2024-03-09 09:15:54+00:00,place order,o-991917,,,1366.25,orders,0,0
reminder_o-991443_494,2024-03-09 15:31:27+00:00,payment reminder,o-991443,,,464.68,orders,2,9
place_o-991918,2024-03-10 09:01:35+00:00,place order,o-991918,,,3104.71,orders,0,0
place_o-991919,2024-03-11 00:58:06+00:00,place order,o-991919,,,1688.02,orders,0,0
confirm_o-991919,2024-03-11 09:02:38+00:00,confirm order,o-991919,,,1688.02,orders,1,1
pay_o-991849,2024-03-11 09:11:08+00:00,pay order,o-991849,,,157.04,orders,1,2
reminder_o-991797_495,2024-03-11 09:29:21+00:00,payment reminder,o-991797,,,75.7,orders,2,3
confirm_o-991913,2024-03-11 09:37:54+00:00,confirm order,o-991913,,,824.11,orders,1,1
pay_o-991487,2024-03-11 09:58:56+00:00,pay order,o-991487,,,3575.9,orders,1,8
confirm_o-991905,2024-03-11 10:00:12+00:00,confirm order,o-991905,,,569.55,orders,1,1
place_o-991920,2024-03-11 10:04:00+00:00,place order,o-991920,,,2289.12,orders,0,0
pay_o-991882,2024-03-11 10:05:31+00:00,pay order,o-991882,,,5098.91,orders,1,2
pay_o-991770,2024-03-11 11:08:09+00:00,pay order,o-991770,,,675.57,orders,1,4
place_o-991921,2024-03-11 11:26:06+00:00,place order,o-991921,,,1942.58,orders,0,0
confirm_o-991914,2024-03-11 11:30:57+00:00,confirm order,o-991914,,,2230.18,orders,1,1
confirm_o-991910,2024-03-11 11:53:06+00:00,confirm order,o-991910,,,1369.81,orders,1,1
pay_o-991906,2024-03-11 11:59:30+00:00,pay order,o-991906,,,5453.67,orders,1,2
confirm_o-991916,2024-03-11 12:21:30+00:00,confirm order,o-991916,,,5517.32,orders,1,1
confirm_o-991917,2024-03-11 12:48:04+00:00,confirm order,o-991917,,,1366.25,orders,1,1
place_o-991922,2024-03-11 13:10:18+00:00,place order,o-991922,,,3770.6,orders,0,0
pay_o-991911,2024-03-11 13:48:17+00:00,pay order,o-991911,,,3281.47,orders,1,2
pay_o-991838,2024-03-11 13:51:54+00:00,pay order,o-991838,,,1883.69,orders,1,2
confirm_o-991922,2024-03-11 14:15:48+00:00,confirm order,o-991922,,,3770.6,orders,1,1
place_o-991923,2024-03-11 14:38:41+00:00,place order,o-991923,,,4058.14,orders,0,0
pay_o-991810,2024-03-11 14:48:07+00:00,pay order,o-991810,,,923.12,orders,1,2
pay_o-991819,2024-03-11 16:28:48+00:00,pay order,o-991819,,,6236.26,orders,1,2
pay_o-991846,2024-03-11 16:30:25+00:00,pay order,o-991846,,,1794.09,orders,1,2
place_o-991924,2024-03-11 16:35:28+00:00,place order,o-991924,,,3854.28,orders,0,0
reminder_o-991798_496,2024-03-11 17:02:20+00:00,payment reminder,o-991798,,,2819.5,orders,2,3
pay_o-991899,2024-03-11 17:04:35+00:00,pay order,o-991899,,,2496.55,orders,1,2
confirm_o-991915,2024-03-11 17:10:53+00:00,confirm order,o-991915,,,5058.78,orders,1,1
confirm_o-991921,2024-03-11 17:28:33+00:00,confirm order,o-991921,,,1942.58,orders,1,1
confirm_o-991920,2024-03-11 17:35:01+00:00,confirm order,o-991920,,,2289.12,orders,1,1
pay_o-991876,2024-03-11 17:35:31+00:00,pay order,o-991876,,,781.69,orders,1,2
place_o-991925,2024-03-11 18:29:01+00:00,place order,o-991925,,,3340.39,orders,0,0
place_o-991926,2024-03-11 21:03:15+00:00,place order,o-991926,,,2795.87,orders,0,0
place_o-991927,2024-03-12 02:20:26+00:00,place order,o-991927,,,628.48,orders,0,0
pay_o-991798,2024-03-12 09:26:19+00:00,pay order,o-991798,,,2819.5,orders,1,4
place_o-991928,2024-03-12 09:34:34+00:00,place order,o-991928,,,2739.33,orders,0,0
pay_o-991914,2024-03-12 09:55:57+00:00,pay order,o-991914,,,2230.18,orders,1,2
confirm_o-991926,2024-03-12 10:18:31+00:00,confirm order,o-991926,,,2795.87,orders,1,1
confirm_o-991923,2024-03-12 10:21:55+00:00,confirm order,o-991923,,,4058.14,orders,1,1
pay_o-991913,2024-03-12 10:32:59+00:00,pay order,o-991913,,,824.11,orders,1,2
pay_o-991894,2024-03-12 10:37:21+00:00,pay order,o-991894,,,5188.48,orders,1,2
pay_o-991926,2024-03-12 10:46:18+00:00,pay order,o-991926,,,2795.87,orders,1,2
place_o-991929,2024-03-12 11:27:14+00:00,place order,o-991929,,,333.8,orders,0,0
confirm_o-991924,2024-03-12 12:36:11+00:00,confirm order,o-991924,,,3854.28,orders,1,1
pay_o-991905,2024-03-12 13:05:32+00:00,pay order,o-991905,,,569.55,orders,1,2
place_o-991930,2024-03-12 13:12:34+00:00,place order,o-991930,,,946.7,orders,0,0
confirm_o-991925,2024-03-12 13:34:55+00:00,confirm order,o-991925,,,3340.39,orders,1,1
confirm_o-991930,2024-03-12 13:46:09+00:00,confirm order,o-991930,,,946.7,orders,1,1
confirm_o-991929,2024-03-12 14:04:33+00:00,confirm order,o-991929,,,333.8,orders,1,1
pay_o-991891,2024-03-12 14:37:51+00:00,pay order,o-991891,,,4681.65,orders,1,2
place_o-991931,2024-03-12 14:43:13+00:00,place order,o-991931,,,982.03,orders,0,0
confirm_o-991928,2024-03-12 15:27:23+00:00,confirm order,o-991928,,,2739.33,orders,1,1
place_o-991932,2024-03-12 16:44:32+00:00,place order,o-991932,,,628.48,orders,0,0
confirm_o-991931,2024-03-12 16:48:43+00:00,confirm order,o-991931,,,982.03,orders,1,1
confirm_o-991927,2024-03-12 17:17:29+00:00,confirm order,o-991927,,,628.48,orders,1,1
place_o-991933,2024-03-12 18:47:10+00:00,place order,o-991933,,,3539.62,orders,0,0
place_o-991934,2024-03-12 21:57:41+00:00,place order,o-991934,,,2833.63,orders,0,0
place_o-991935,2024-03-13 07:47:02+00:00,place order,o-991935,,,946.7,orders,0,0
pay_o-991931,2024-03-13 09:56:05+00:00,pay order,o-991931,,,982.03,orders,1,2
place_o-991936,2024-03-13 10:33:50+00:00,place order,o-991936,,,2252.59,orders,0,0
pay_o-991900,2024-03-13 11:38:45+00:00,pay order,o-991900,,,2713.44,orders,1,2
pay_o-991924,2024-03-13 12:00:22+00:00,pay order,o-991924,,,3854.28,orders,1,2
place_o-991937,2024-03-13 12:25:46+00:00,place order,o-991937,,,2193.65,orders,0,0
pay_o-991916,2024-03-13 12:26:29+00:00,pay order,o-991916,,,5517.32,orders,1,2
place_o-991938,2024-03-13 14:09:37+00:00,place order,o-991938,,,2733.46,orders,0,0
confirm_o-991937,2024-03-13 14:24:16+00:00,confirm order,o-991937,,,2193.65,orders,1,1
pay_o-991922,2024-03-13 14:27:27+00:00,pay order,o-991922,,,3770.6,orders,1,2
pay_o-991920,2024-03-13 15:03:45+00:00,pay order,o-991920,,,2289.12,orders,1,2
confirm_o-991932,2024-03-13 15:03:52+00:00,confirm order,o-991932,,,628.48,orders,1,1
confirm_o-991918,2024-03-13 15:05:18+00:00,confirm order,o-991918,,,3104.71,orders,1,1
confirm_o-991934,2024-03-13 15:22:37+00:00,confirm order,o-991934,,,2833.63,orders,1,1
pay_o-991932,2024-03-13 15:24:49+00:00,pay order,o-991932,,,628.48,orders,1,2
reminder_o-991698_497,2024-03-13 15:25:29+00:00,payment reminder,o-991698,,,1538.34,orders,2,5
place_o-991939,2024-03-13 15:37:20+00:00,place order,o-991939,,,1428.74,orders,0,0
pay_o-991915,2024-03-13 15:51:10+00:00,pay order,o-991915,,,5058.78,orders,1,2
confirm_o-991938,2024-03-13 15:59:48+00:00,confirm order,o-991938,,,2733.46,orders,1,1
confirm_o-991936,2024-03-13 16:51:59+00:00,confirm order,o-991936,,,2252.59,orders,1,1
pay_o-991715,2024-03-13 17:02:42+00:00,pay order,o-991715,,,10432.03,orders,1,4
place_o-991940,2024-03-13 17:32:46+00:00,place order,o-991940,,,3901.43,orders,0,0
place_o-991941,2024-03-13 19:23:37+00:00,place order,o-991941,,,52.13,orders,0,0
reminder_o-991821_498,2024-03-13 21:21:56+00:00,payment reminder,o-991821,,,2428.2,orders,2,3
place_o-991942,2024-03-13 22:23:25+00:00,place order,o-991942,,,1459.38,orders,0,0
place_o-991943,2024-03-14 08:35:02+00:00,place order,o-991943,,,4057.02,orders,0,0
pay_o-991937,2024-03-14 09:48:52+00:00,pay order,o-991937,,,2193.65,orders,1,2
confirm_o-991940,2024-03-14 10:37:18+00:00,confirm order,o-991940,,,3901.43,orders,1,1
place_o-991944,2024-03-14 10:40:38+00:00,place order,o-991944,,,1510.08,orders,0,0
pay_o-991874,2024-03-14 10:48:12+00:00,pay order,o-991874,,,883.03,orders,1,2
confirm_o-991942,2024-03-14 11:16:53+00:00,confirm order,o-991942,,,1459.38,orders,1,1
reminder_o-991824_499,2024-03-14 11:44:20+00:00,payment reminder,o-991824,,,3856.66,orders,2,3
pay_o-991904,2024-03-14 11:49:18+00:00,pay order,o-991904,,,2324.45,orders,1,2
